,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood
259,0.306,0.722,293987,0.406,0.0458,5,0.111,-10.967,0,0.0481,112.731,3,0.302,happy
260,0.116,0.821,480053,0.685,0.371,0,0.114,-8.889,1,0.0323,107.911,4,0.707,happy
261,0.358,0.525,293267,0.825,0.896,8,0.0587,-7.637,0,0.0448,121.407,4,0.876,happy
262,0.781,0.707,351333,0.542,0.0474,10,0.0523,-11.289,0,0.0364,97.045,4,0.962,happy
263,0.433,0.64,471147,0.766,0.811,8,0.0558,-10.205,1,0.0413,107.949,4,0.663,happy
264,0.0109,0.812,451413,0.483,0.841,10,0.0776,-8.193,0,0.0596,120.0,4,0.537,happy
265,0.254,0.807,177049,0.558,0.873,8,0.106,-11.527,1,0.0492,122.0,4,0.591,happy
266,0.00275,0.905,209537,0.54,0.462,11,0.207,-8.923,0,0.0705,123.001,4,0.907,happy
267,0.00232,0.803,371940,0.764,0.885,5,0.0695,-8.069,0,0.0728,124.007,4,0.458,happy
268,0.00463,0.742,133515,0.764,0.89,1,0.0971,-8.055,1,0.0947,107.991,4,0.632,happy
269,0.00133,0.697,207998,0.884,0.532,11,0.0351,-4.385,0,0.038,121.988,4,0.606,happy
270,0.000582,0.835,308000,0.277,0.906,5,0.103,-10.065,0,0.0626,120.014,4,0.0921,happy
271,0.216,0.71,282857,0.563,0.89,7,0.1,-12.196,0,0.0465,111.978,4,0.434,happy
272,0.0761,0.795,276268,0.614,0.852,11,0.0821,-6.626,0,0.0583,112.008,4,0.88,happy
273,0.607,0.639,202687,0.59,0.312,0,0.188,-11.014,0,0.0344,123.521,4,0.772,happy
274,0.483,0.586,294867,0.424,0.851,0,0.124,-13.291,0,0.0355,159.928,4,0.584,happy
275,0.702,0.432,349228,0.693,0.908,0,0.192,-12.594,1,0.181,78.595,4,0.619,happy
276,0.381,0.488,285323,0.54,0.356,11,0.173,-8.745,1,0.128,73.882,4,0.294,happy
277,0.17,0.753,230461,0.744,0.271,1,0.0628,-7.071,1,0.0359,132.032,4,0.887,happy
278,0.349,0.539,474310,0.648,0.779,1,0.114,-8.474,0,0.0535,159.91,4,0.402,happy
279,0.132,0.719,215533,0.65,3.63e-05,0,0.123,-8.11,1,0.256,151.987,4,0.66,happy
280,0.0498,0.398,327960,0.628,0.0698,5,0.333,-7.597,0,0.328,179.349,4,0.603,happy
281,0.249,0.716,379213,0.659,0.00289,1,0.102,-6.225,1,0.0617,91.972,4,0.577,happy
282,0.0206,0.78,363493,0.697,0.0539,0,0.355,-5.416,0,0.05,122.0,4,0.707,happy
283,0.508,0.828,201360,0.822,0.563,11,0.214,-5.112,0,0.0495,125.032,4,0.889,happy
284,0.165,0.782,291507,0.822,4.55e-05,9,0.0729,-8.655,1,0.039,121.072,4,0.751,happy
285,0.281,0.642,110163,0.522,0.786,4,0.108,-13.375,0,0.0386,149.959,4,0.758,happy
286,0.108,0.584,169680,0.807,0.864,1,0.172,-11.626,0,0.0356,101.903,4,0.869,happy
287,0.0944,0.573,227653,0.473,0.397,8,0.199,-10.839,0,0.0268,77.494,4,0.515,happy
288,0.233,0.576,188813,0.399,2.22e-05,8,0.104,-14.764,1,0.0251,84.049,4,0.621,happy
289,0.249,0.8,261053,0.678,0.00189,11,0.0545,-8.479,0,0.0369,117.95,4,0.805,happy
290,0.0107,0.503,303880,0.503,0.073,8,0.284,-8.583,1,0.0484,127.831,5,0.473,happy
291,0.0642,0.614,238440,0.88,2.6e-06,1,0.667,-7.643,1,0.257,86.98,4,0.775,happy
292,0.883,0.732,186147,0.198,1.1e-05,5,0.0659,-11.775,1,0.028,88.174,4,0.618,happy
293,0.528,0.945,91563,0.388,0.297,7,0.0902,-10.985,0,0.072,125.911,4,0.973,happy
294,0.203,0.862,271200,0.221,0.371,10,0.0708,-9.442,0,0.0928,100.001,4,0.461,happy
295,0.104,0.838,171756,0.408,0.000593,8,0.0793,-11.721,1,0.0727,101.767,4,0.485,happy
296,0.172,0.822,198316,0.147,0.0906,9,0.105,-11.25,0,0.0499,83.991,4,0.57,happy
297,0.476,0.883,202538,0.407,0.268,2,0.0415,-10.356,0,0.0386,113.983,4,0.836,happy
298,0.0998,0.84,171747,0.41,0.00185,8,0.0783,-11.723,1,0.0717,101.771,4,0.491,happy
299,0.482,0.829,185893,0.237,0.0147,1,0.0987,-9.388,1,0.113,75.512,4,0.807,happy
300,0.919,0.0951,156267,0.297,0.706,3,0.191,-11.211,1,0.0377,61.54,3,0.147,happy
301,0.634,0.453,15967,0.266,0.929,1,0.101,-16.806,1,0.0472,127.617,4,0.132,happy
302,0.259,0.585,112543,0.503,0.854,6,0.112,-6.784,1,0.0318,120.129,4,0.482,happy
303,0.401,0.784,145181,0.337,0.63,5,0.143,-9.53,1,0.0442,101.015,4,0.405,happy
304,0.677,0.646,238787,0.564,0.869,2,0.104,-12.531,1,0.039,96.707,4,0.36,happy
305,0.378,0.404,370213,0.254,0.403,11,0.126,-14.328,0,0.0384,145.972,4,0.276,happy
306,0.569,0.533,161107,0.65,0.000222,4,0.67,-8.53,1,0.0662,102.814,4,0.455,happy
307,0.458,0.596,210187,0.688,0.807,0,0.0701,-9.328,0,0.0418,101.638,4,0.718,happy
308,0.072,0.79,180000,0.559,0.0004,11,0.135,-6.164,0,0.287,84.559,4,0.384,happy
309,0.18,0.818,410799,0.411,0.052,10,0.1,-8.204,0,0.055,119.012,4,0.795,happy
310,0.268,0.723,249587,0.73,0.0,9,0.0639,-4.573,0,0.287,84.708,4,0.764,happy
311,0.103,0.724,260240,0.796,0.795,4,0.0551,-7.303,0,0.037,114.898,4,0.834,happy
312,0.598,0.648,258360,0.518,1.19e-06,6,0.0563,-9.339,1,0.0336,129.977,4,0.489,happy
313,0.507,0.479,242400,0.555,1.11e-05,2,0.199,-7.019,1,0.0335,129.821,4,0.308,happy
314,0.606,0.652,169653,0.48,0.367,11,0.203,-13.473,0,0.0406,107.245,4,0.833,happy
315,0.222,0.837,186491,0.444,0.868,11,0.101,-12.809,1,0.109,114.014,4,0.612,happy
316,0.238,0.849,197638,0.711,0.0163,10,0.116,-6.664,0,0.0653,129.94,4,0.805,happy
317,0.0409,0.64,272667,0.864,1.55e-06,4,0.136,-4.909,0,0.0869,105.107,4,0.497,happy
318,0.275,0.45,373387,0.624,0.576,8,0.0996,-7.746,1,0.029,103.963,4,0.199,happy
319,0.131,0.643,221635,0.83,0.000456,7,0.22,-7.572,1,0.283,90.988,4,0.588,happy
320,0.851,0.526,207533,0.85,0.946,5,0.0822,-9.09,0,0.0411,107.626,4,0.832,happy
321,0.401,0.871,191187,0.505,0.000221,7,0.214,-12.594,1,0.0326,107.405,4,0.891,happy
322,0.383,0.608,221283,0.87,0.847,2,0.067,-4.344,0,0.0287,157.118,4,0.704,happy
323,0.38,0.458,341346,0.485,0.918,1,0.198,-10.749,0,0.0384,131.461,4,0.423,happy
324,0.172,0.857,108606,0.4,0.871,5,0.107,-14.366,1,0.0603,104.0,4,0.934,happy
325,0.157,0.774,203867,0.698,0.00027,9,0.0684,-7.5,1,0.0481,122.325,4,0.969,happy
326,0.507,0.555,286265,0.631,0.889,8,0.0966,-7.542,0,0.0736,83.015,4,0.196,happy
327,0.00157,0.456,197427,0.857,0.0344,7,0.333,-5.854,1,0.0833,167.709,4,0.559,happy
328,0.212,0.604,299333,0.43,0.0,3,0.159,-10.624,1,0.0356,126.632,4,0.574,happy
329,0.124,0.743,166001,0.691,0.395,0,0.169,-6.043,0,0.0613,113.01,4,0.724,happy
330,0.0414,0.861,216149,0.569,0.354,7,0.0857,-7.221,1,0.0835,109.078,4,0.36,happy
331,0.0331,0.624,229320,0.688,0.00976,6,0.146,-4.075,0,0.0431,154.98,4,0.558,happy
332,0.628,0.607,166701,0.489,7.41e-05,10,0.12,-12.254,0,0.349,169.849,4,0.538,happy
333,0.07,0.808,109000,0.543,0.603,10,0.106,-10.203,0,0.138,89.978,4,0.822,happy
334,0.028,0.736,208439,0.612,0.119,1,0.138,-9.645,1,0.104,124.011,4,0.038,happy
335,0.246,0.894,137230,0.572,0.00481,1,0.115,-8.782,0,0.166,114.002,4,0.621,happy
336,0.0866,0.615,199293,0.717,2.11e-05,0,0.0805,-6.656,0,0.0316,97.925,4,0.687,happy
337,0.63,0.846,255200,0.64,0.197,2,0.111,-13.263,1,0.129,89.346,4,0.707,happy
338,0.973,0.141,144347,0.276,0.842,7,0.116,-15.361,1,0.03,69.588,3,0.28,happy
339,0.00396,0.783,267604,0.544,0.0868,5,0.2,-11.422,0,0.0417,108.01,4,0.579,happy
340,0.582,0.561,371379,0.685,0.882,5,0.105,-12.867,0,0.0562,98.596,4,0.761,happy
341,0.515,0.873,143196,0.593,0.0341,3,0.107,-5.873,0,0.0623,132.042,4,0.877,happy
342,0.815,0.256,427533,0.259,0.851,0,0.21,-14.376,1,0.033,97.285,4,0.312,happy
343,0.918,0.249,216187,0.124,0.941,5,0.0933,-19.53,0,0.0356,116.695,3,0.117,happy
344,0.55,0.686,212778,0.555,0.48,1,0.0936,-7.551,0,0.0358,80.029,4,0.597,happy
345,0.0336,0.772,215537,0.705,0.000675,4,0.0866,-7.741,0,0.0591,108.016,4,0.821,happy
346,0.632,0.824,136680,0.43,0.586,8,0.111,-12.516,0,0.109,105.059,1,0.328,happy
347,0.653,0.635,144567,0.235,0.00802,2,0.121,-15.111,1,0.207,85.024,4,0.495,happy
348,0.0494,0.819,266000,0.38,0.000648,2,0.258,-13.6,1,0.0865,119.965,4,0.634,happy
349,0.687,0.587,84173,0.495,0.725,3,0.122,-9.204,1,0.035,120.017,3,0.759,happy
350,0.455,0.572,119280,0.318,0.522,9,0.0452,-17.723,0,0.0348,125.324,4,0.62,happy
351,0.125,0.678,259600,0.714,0.0,1,0.31,-9.149,0,0.261,97.374,4,0.71,happy
352,0.174,0.722,178480,0.596,6.01e-05,6,0.607,-10.022,0,0.262,95.056,3,0.509,happy
353,0.0572,0.73,243658,0.513,0.459,11,0.0922,-8.982,0,0.041,88.014,4,0.804,happy
354,0.548,0.78,256000,0.547,0.000279,1,0.165,-9.466,1,0.345,88.867,4,0.553,happy
355,0.0417,0.803,192000,0.472,7.95e-05,8,0.101,-6.541,0,0.0279,105.981,4,0.928,happy
356,0.213,0.846,249650,0.755,0.000552,5,0.0495,-6.397,0,0.0974,154.909,4,0.882,happy
357,0.396,0.673,209160,0.752,0.875,8,0.0469,-12.165,1,0.0691,114.495,4,0.821,happy
358,0.106,0.416,380600,0.88,0.417,11,0.303,-7.923,0,0.0604,103.158,3,0.597,happy
359,0.161,0.739,233472,0.609,0.0991,10,0.0793,-9.664,0,0.0404,94.515,4,0.435,happy
360,0.067,0.726,144018,0.654,0.747,11,0.0981,-7.664,0,0.0396,114.312,4,0.209,happy
361,0.0946,0.674,189333,0.377,0.924,6,0.083,-11.2,1,0.0492,90.031,4,0.748,happy
362,0.0535,0.59,184367,0.719,9.17e-05,1,0.126,-5.418,0,0.18,92.796,4,0.707,happy
363,0.378,0.691,192731,0.758,0.058,10,0.116,-7.424,1,0.0649,95.968,4,0.852,happy
364,0.674,0.791,215111,0.267,0.534,5,0.102,-11.997,1,0.0415,165.99,4,0.544,happy
365,0.445,0.321,169493,0.361,0.914,2,0.172,-11.564,1,0.0303,110.782,4,0.338,happy
366,0.825,0.457,405352,0.272,0.573,11,0.13,-12.022,1,0.0345,200.364,3,0.413,happy
367,0.000457,0.848,128000,0.449,0.895,1,0.0591,-9.563,1,0.0622,98.016,4,0.579,happy
368,0.0447,0.528,351400,0.46,0.00885,6,0.0795,-17.036,0,0.0337,169.351,4,0.637,happy
369,0.216,0.452,307849,0.607,0.0149,5,0.132,-7.383,0,0.0284,122.403,4,0.335,happy
370,9.57e-05,0.414,159452,0.826,0.0591,2,0.394,-6.986,1,0.0255,93.74,4,0.8,happy
371,0.000288,0.336,183782,0.919,0.00146,11,0.0638,-5.393,0,0.0503,152.767,4,0.635,happy
372,0.0136,0.557,257359,0.679,0.000397,5,0.31,-7.405,1,0.0253,109.483,4,0.834,happy
373,0.685,0.696,181093,0.522,0.193,9,0.166,-13.219,0,0.0394,156.488,4,0.881,happy
374,0.588,0.422,350560,0.495,0.0167,1,0.0763,-13.062,1,0.0614,125.258,4,0.347,happy
375,0.875,0.671,133960,0.233,0.00016,11,0.12,-18.003,0,0.0378,108.065,4,0.486,happy
376,0.0339,0.557,185733,0.54,0.00248,9,0.179,-10.484,1,0.0347,129.177,4,0.394,happy
377,0.494,0.613,237320,0.394,0.0114,4,0.15,-12.008,1,0.038,87.071,4,0.751,happy
378,0.901,0.348,253707,0.386,0.15,0,0.147,-12.67,1,0.0279,145.299,4,0.187,happy
379,0.276,0.63,189400,0.837,0.0196,11,0.11,-10.307,0,0.0367,102.871,4,0.909,happy
380,0.824,0.376,277160,0.328,0.0141,4,0.14,-15.37,0,0.0468,153.881,4,0.23,happy
381,0.448,0.538,177067,0.624,8.99e-05,9,0.0669,-9.307,0,0.0422,105.678,4,0.829,happy
382,0.0314,0.443,211307,0.634,0.358,9,0.33,-12.677,1,0.079,115.003,4,0.435,happy
383,0.833,0.766,69333,0.306,1.91e-06,0,0.177,-16.765,1,0.108,90.76,4,0.339,happy
384,0.597,0.238,279733,0.567,2.49e-05,7,0.0636,-12.035,1,0.0339,148.271,4,0.337,happy
385,0.827,0.275,312973,0.355,0.316,2,0.0524,-12.269,1,0.0308,114.823,4,0.0778,happy
386,0.534,0.372,281040,0.503,0.00204,9,0.106,-10.87,0,0.0307,82.673,4,0.225,happy
387,0.531,0.574,207307,0.853,0.581,2,0.543,-9.157,1,0.0763,126.313,4,0.755,happy
388,0.0771,0.699,308427,0.816,0.276,1,0.369,-8.743,1,0.0673,105.578,4,0.686,happy
389,0.439,0.581,369533,0.683,0.00734,2,0.0647,-9.847,0,0.039,97.839,4,0.607,happy
390,0.235,0.954,191996,0.342,0.542,10,0.126,-9.509,0,0.273,109.994,4,0.955,happy
391,0.0804,0.77,251250,0.642,0.000625,0,0.0855,-8.381,0,0.102,107.957,4,0.654,happy
392,0.229,0.858,186975,0.56,0.221,11,0.454,-6.421,1,0.202,95.025,4,0.374,happy
393,0.0288,0.798,156283,0.637,0.288,8,0.0802,-5.726,1,0.0364,97.989,4,0.485,happy
394,0.0182,0.893,287440,0.71,0.132,7,0.0489,-7.315,0,0.108,128.011,4,0.595,happy
395,0.376,0.769,388349,0.72,0.536,10,0.383,-6.491,0,0.0492,109.997,4,0.59,happy
396,0.503,0.648,241851,0.925,0.0,0,0.312,-5.016,1,0.0757,134.012,4,0.843,happy
397,0.0395,0.713,202137,0.456,0.387,5,0.105,-11.694,0,0.119,123.97,4,0.457,happy
398,0.199,0.686,100707,0.554,0.807,10,0.115,-10.212,0,0.0435,98.006,4,0.0504,happy
399,0.147,0.779,200192,0.668,0.0141,10,0.0753,-4.445,0,0.0489,118.964,4,0.523,happy
400,0.215,0.62,293147,0.87,0.881,1,0.116,-7.905,1,0.0361,131.032,4,0.309,happy
401,0.737,0.585,312906,0.802,0.856,5,0.0766,-6.785,0,0.0303,109.127,4,0.498,happy
402,0.125,0.637,399350,0.843,0.423,11,0.733,-5.841,0,0.115,90.017,4,0.622,happy
403,0.484,0.551,275661,0.616,0.0821,8,0.314,-8.161,0,0.0319,157.991,4,0.423,happy
404,0.0122,0.527,268467,0.677,0.888,5,0.0698,-9.644,0,0.0405,126.187,4,0.549,happy
405,0.19,0.872,185600,0.697,0.00906,10,0.058,-7.62,1,0.165,126.019,4,0.941,happy
406,0.0396,0.922,240503,0.498,0.00765,1,0.154,-4.734,1,0.17,121.011,4,0.878,happy
407,0.00156,0.711,320374,0.72,2.86e-05,5,0.0585,-7.942,0,0.0401,117.549,4,0.966,happy
408,0.426,0.704,216467,0.746,0.814,2,0.0797,-9.163,1,0.0852,122.412,4,0.966,happy
409,0.236,0.84,221347,0.601,0.0853,10,0.109,-6.977,0,0.0444,118.068,4,0.884,happy
410,0.495,0.508,486755,0.591,0.943,11,0.09,-12.534,1,0.0318,157.059,4,0.571,happy
411,0.656,0.604,175946,0.777,0.94,0,0.097,-7.041,0,0.077,148.023,4,0.448,happy
412,0.00127,0.623,104662,0.4,0.764,8,0.0443,-16.599,0,0.0293,110.317,3,0.239,happy
413,0.663,0.577,167893,0.8,0.961,7,0.141,-12.036,1,0.0375,100.136,4,0.814,happy
414,0.0286,0.552,69565,0.715,0.702,2,0.0669,-9.291,1,0.0524,113.861,4,0.858,happy
415,0.00565,0.703,102923,0.679,0.789,2,0.0535,-9.42,1,0.039,126.054,4,0.92,happy
416,0.981,0.233,84147,0.187,0.00501,4,0.101,-20.647,0,0.052,86.696,1,0.043,happy
417,0.754,0.482,68007,0.645,0.847,11,0.102,-15.798,1,0.0376,159.287,4,0.875,happy
418,0.527,0.392,57370,0.429,0.015,5,0.217,-10.279,0,0.0462,72.104,4,0.105,happy
419,0.797,0.678,61333,0.199,0.956,9,0.112,-18.326,1,0.087,90.326,4,0.964,happy
420,0.684,0.657,204907,0.309,0.000337,1,0.113,-11.684,1,0.271,89.084,4,0.204,happy
421,0.705,0.958,212519,0.785,0.258,2,0.0957,-5.839,1,0.0645,128.039,4,0.964,happy
422,0.837,0.456,119744,0.438,1.36e-05,10,0.378,-8.364,1,0.0362,155.688,3,0.268,happy
423,0.302,0.725,242196,0.514,0.198,9,0.0947,-13.109,0,0.0481,141.847,4,0.572,happy
424,0.515,0.818,108504,0.394,0.903,2,0.111,-8.374,0,0.0304,102.277,4,0.77,happy
425,0.00419,0.661,135799,0.756,0.271,2,0.0439,-7.318,1,0.0347,115.792,4,0.981,happy
426,0.493,0.794,180000,0.358,0.293,5,0.11,-14.315,1,0.0561,143.968,4,0.686,happy
427,0.187,0.731,147291,0.656,0.0925,9,0.182,-6.176,1,0.0331,113.036,4,0.523,happy
428,0.0551,0.514,68000,0.693,0.824,6,0.195,-5.562,0,0.0263,89.984,4,0.771,happy
429,0.395,0.691,157322,0.659,0.877,1,0.109,-7.784,1,0.027,122.003,4,0.713,happy
430,0.959,0.757,116927,0.351,0.326,11,0.0914,-14.312,1,0.0362,103.587,4,0.303,happy
431,0.04,0.556,63214,0.563,0.9,0,0.245,-6.731,1,0.0523,83.9,4,0.349,happy
432,0.0997,0.73,165435,0.581,0.00133,8,0.496,-5.863,1,0.0316,107.002,4,0.82,happy
433,0.711,0.575,96314,0.568,0.732,1,0.132,-10.958,1,0.0447,95.35,4,0.339,happy
434,0.551,0.787,166663,0.413,0.158,11,0.095,-12.465,0,0.0363,101.966,4,0.743,happy
435,0.371,0.56,184043,0.517,0.0501,9,0.173,-8.243,1,0.0276,77.238,4,0.48,happy
436,0.0648,0.892,158621,0.287,0.682,0,0.0895,-11.168,1,0.0492,110.034,4,0.881,happy
437,0.693,0.523,205553,0.478,0.031,6,0.151,-10.499,0,0.0587,199.924,4,0.665,happy
438,0.0744,0.406,286813,0.597,0.0133,0,0.254,-11.745,1,0.0336,115.474,4,0.478,happy
439,0.586,0.723,242659,0.379,0.647,4,0.0945,-8.22,0,0.0418,75.0,4,0.774,happy
440,0.745,0.524,229750,0.171,0.531,9,0.134,-13.47,0,0.0602,145.495,4,0.323,happy
441,0.0391,0.886,316000,0.384,0.663,1,0.067,-11.144,1,0.0658,120.007,4,0.292,happy
442,0.257,0.871,198440,0.701,7.52e-06,5,0.0589,-5.594,0,0.0458,126.975,4,0.716,happy
443,0.291,0.642,191253,0.918,0.199,2,0.166,-6.891,1,0.03,119.995,4,0.937,happy
444,0.00719,0.654,200307,0.81,0.00251,4,0.165,-6.26,0,0.0288,114.622,4,0.661,happy
445,0.00227,0.77,151286,0.739,0.0305,1,0.102,-5.648,0,0.114,120.024,4,0.859,happy
446,0.00793,0.72,307154,0.808,0.0293,6,0.0634,-5.627,1,0.0379,126.041,4,0.869,happy
447,0.349,0.742,218640,0.859,2.61e-06,6,0.12,-6.495,0,0.0417,129.978,4,0.848,happy
448,0.357,0.253,330632,0.769,0.00516,9,0.142,-7.007,0,0.0914,192.15,4,0.331,happy
449,0.00226,0.792,257455,0.41,0.777,11,0.0898,-7.344,1,0.058,103.993,4,0.581,happy
450,0.477,0.458,270933,0.861,0.0,11,0.0649,-6.011,0,0.086,86.774,4,0.731,happy
451,0.337,0.644,249160,0.734,0.918,1,0.103,-10.815,1,0.0413,126.013,4,0.658,happy
452,0.992,0.481,193067,0.0655,0.923,3,0.117,-24.553,1,0.0398,87.587,4,0.144,happy
453,0.743,0.626,169000,0.845,0.598,8,0.105,-7.73,0,0.0533,142.048,4,0.719,happy
454,0.043,0.751,207627,0.626,0.0183,1,0.0792,-7.51,1,0.0543,122.046,4,0.73,happy
455,0.912,0.671,211933,0.153,5.53e-05,0,0.0771,-13.569,1,0.0404,85.6,4,0.658,happy
456,0.332,0.642,208203,0.481,0.611,5,0.104,-9.087,0,0.245,173.807,4,0.962,happy
457,0.349,0.548,276317,0.475,0.913,4,0.278,-12.397,0,0.0482,114.002,4,0.415,happy
458,0.184,0.65,169577,0.615,0.000884,1,0.207,-10.402,1,0.044,106.063,4,0.588,happy
459,0.119,0.567,134000,0.571,0.697,5,0.194,-9.994,1,0.0569,94.017,4,0.476,happy
460,0.765,0.722,220189,0.535,0.874,10,0.145,-8.39,0,0.0626,106.038,4,0.625,happy
461,0.0141,0.737,148000,0.481,0.807,7,0.598,-9.544,1,0.172,86.98,4,0.39,happy
462,0.218,0.685,435421,0.742,0.876,8,0.327,-7.476,1,0.091,83.436,4,0.827,happy
463,0.437,0.745,128720,0.476,0.00932,4,0.261,-8.562,1,0.0337,88.05,4,0.798,happy
464,0.776,0.384,175240,0.336,0.124,1,0.117,-12.505,0,0.0351,120.513,5,0.463,happy
465,0.0558,0.82,257302,0.509,0.018,1,0.359,-5.15,1,0.0419,103.007,4,0.762,happy
466,0.00793,0.71,232041,0.595,0.00888,1,0.114,-7.267,1,0.0346,97.981,4,0.616,happy
467,0.216,0.582,231869,0.554,0.0816,10,0.098,-7.214,1,0.0293,93.218,4,0.642,happy
468,0.553,0.734,90000,0.423,0.928,10,0.308,-9.972,1,0.0729,91.054,4,0.76,happy
469,0.258,0.6,176739,0.275,0.859,6,0.196,-12.448,1,0.0388,91.998,4,0.442,happy
470,0.174,0.822,236500,0.431,0.874,0,0.0908,-11.216,1,0.0611,129.97,4,0.227,happy
471,0.00389,0.802,306049,0.376,0.888,2,0.0613,-10.31,0,0.082,109.988,4,0.834,happy
472,0.168,0.879,324920,0.521,2.38e-06,11,0.0854,-8.38,0,0.101,117.915,4,0.561,happy
473,0.218,0.805,279293,0.67,0.675,0,0.135,-8.064,0,0.0607,156.052,4,0.924,happy
474,0.165,0.844,236768,0.707,0.0,11,0.664,-8.422,0,0.158,99.011,4,0.717,happy
475,0.0705,0.5,265392,0.601,0.47,6,0.0901,-8.87,1,0.0435,97.975,4,0.384,happy
476,0.3,0.806,182240,0.442,0.702,5,0.126,-8.179,0,0.0695,140.007,4,0.482,happy
477,0.457,0.488,247055,0.528,0.000792,0,0.108,-5.952,0,0.0298,79.765,4,0.438,happy
478,0.0728,0.713,167853,0.855,0.541,3,0.085,-6.134,0,0.0387,131.931,4,0.535,happy
479,0.0633,0.638,295000,0.777,0.931,2,0.167,-8.414,1,0.034,91.005,4,0.448,happy
480,0.136,0.814,117176,0.6,0.75,1,0.0458,-7.612,1,0.232,85.021,4,0.945,happy
481,0.775,0.59,147431,0.574,0.639,9,0.114,-9.302,0,0.146,165.849,4,0.805,happy
482,0.521,0.87,149406,0.509,0.358,6,0.118,-6.944,1,0.172,98.121,4,0.79,happy
483,0.178,0.782,244000,0.921,0.817,10,0.0847,-5.755,0,0.0374,102.006,4,0.583,happy
484,0.76,0.293,380000,0.671,0.619,2,0.144,-5.584,1,0.0354,116.505,4,0.104,happy
485,0.15,0.673,130667,0.587,0.0841,10,0.127,-6.806,0,0.0501,89.986,4,0.569,happy
486,0.494,0.594,265250,0.548,0.304,5,0.148,-6.193,1,0.0255,117.007,4,0.248,happy
487,0.611,0.72,340250,0.652,0.901,8,0.0978,-9.688,0,0.0399,116.987,4,0.874,happy
488,0.0464,0.872,263036,0.454,0.825,11,0.093,-11.462,1,0.0541,118.022,4,0.0877,happy
489,0.738,0.764,127011,0.599,0.905,6,0.101,-10.271,1,0.035,76.004,4,0.788,happy
490,0.158,0.726,192667,0.629,0.405,6,0.39,-8.989,0,0.125,94.033,4,0.513,happy
491,0.0391,0.461,344600,0.656,0.478,7,0.0803,-11.803,1,0.0502,103.948,4,0.37,happy
492,0.331,0.628,237227,0.592,0.00428,6,0.088,-6.184,0,0.0445,99.101,4,0.59,happy
493,0.0838,0.703,269907,0.43,0.826,10,0.0878,-7.326,0,0.296,112.698,5,0.398,happy
494,0.0268,0.726,194703,0.801,0.855,9,0.0702,-8.875,1,0.0498,92.005,4,0.537,happy
495,0.0227,0.532,259739,0.718,0.00091,1,0.102,-9.591,0,0.0518,170.061,4,0.749,happy
496,0.00941,0.661,240000,0.823,0.794,4,0.259,-4.948,1,0.0748,172.077,4,0.37,happy
497,0.0724,0.63,148605,0.402,0.121,3,0.0858,-9.717,0,0.0767,83.899,4,0.745,happy
498,0.0656,0.688,197120,0.388,0.876,1,0.0984,-12.629,1,0.0793,80.625,4,0.872,happy
499,0.0421,0.777,232625,0.737,0.379,11,0.0265,-5.86,0,0.0351,123.993,4,0.891,happy
500,0.0386,0.639,279689,0.913,0.188,0,0.141,-8.996,1,0.0385,119.951,4,0.696,happy
501,0.373,0.557,184053,0.517,0.0394,9,0.17,-8.25,1,0.0278,77.454,4,0.496,happy
502,0.00767,0.636,200187,0.728,0.785,4,0.0993,-2.989,1,0.028,100.113,4,0.411,happy
503,0.565,0.704,234835,0.287,0.891,2,0.0944,-9.631,0,0.127,114.03,4,0.229,happy
504,0.645,0.727,262577,0.539,0.824,1,0.161,-9.216,1,0.062,91.994,4,0.464,happy
505,0.191,0.525,278493,0.594,0.638,7,0.224,-13.128,1,0.0554,203.958,4,0.669,happy
506,0.00857,0.657,209227,0.643,0.874,7,0.0726,-10.586,0,0.0378,110.17,4,0.416,happy
507,0.586,0.677,185060,0.693,0.0124,9,0.278,-6.172,1,0.151,83.024,4,0.598,happy
508,0.907,0.561,293958,0.28,0.921,10,0.134,-13.561,0,0.0381,90.024,4,0.38,happy
509,0.359,0.643,374187,0.752,0.823,9,0.163,-9.144,0,0.0542,91.002,4,0.512,happy
510,0.815,0.499,316474,0.544,0.185,0,0.173,-7.652,0,0.0874,90.993,4,0.425,happy
511,0.115,0.519,188151,0.777,1.29e-05,6,0.506,-6.708,0,0.241,176.117,4,0.661,happy
512,0.0132,0.465,237979,0.763,0.343,7,0.613,-9.272,1,0.12,177.971,4,0.577,happy
513,0.187,0.677,314333,0.575,0.399,10,0.0423,-7.463,0,0.0375,92.96,4,0.515,happy
514,0.154,0.628,420493,0.645,0.381,5,0.105,-12.853,1,0.0344,101.568,4,0.796,happy
515,0.469,0.608,287627,0.592,0.909,0,0.0651,-9.642,0,0.0409,77.937,4,0.365,happy
516,0.0219,0.421,166396,0.821,2.64e-06,6,0.467,-6.146,1,0.0322,88.07,4,0.402,happy
517,0.494,0.641,247827,0.383,0.371,5,0.223,-11.733,0,0.0612,166.411,4,0.527,happy
518,0.391,0.816,140316,0.562,0.0436,9,0.356,-8.37,0,0.0662,111.46,5,0.9,happy
519,0.00327,0.617,152021,0.787,0.874,8,0.0854,-9.064,1,0.0605,180.054,4,0.953,happy
520,0.594,0.525,249970,0.56,0.227,9,0.0913,-8.76,0,0.0568,109.288,4,0.669,happy
521,0.263,0.501,189344,0.797,0.893,0,0.144,-9.107,1,0.0931,114.589,4,0.674,happy
